tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|BEOLF|BEYOND OIL LTD COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|6450|6|2025-12-15
OTC|BESIY|BE Semiconductor Industries NV New York Registry Shares|ARCA GLOBAL OTC|ARCA|328|6|2025-12-15
OTC|BESIY|BE Semiconductor Industries NV New York Registry Shares|OTCN OTC LINK NQB IDQS|OTCN|1631|6|2025-12-15
OTC|BESIY|BE Semiconductor Industries NV New York Registry Shares|OTCX OTC LINK ECN ATS|OTCX|1110|12|2025-12-15
OTC|BESS|Bimergen Energy Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|270|2|2025-12-15
OTC|BETRF|BETTERLIFE PHARMA INC Common Shares|ARCA GLOBAL OTC|ARCA|7500|1|2025-12-15
OTC|BEVFF|Diversified Royalty Corp.  Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|400|1|2025-12-15
OTC|BEVFF|Diversified Royalty Corp.  Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-15
OTC|BFCC|BankFirst Capital Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|400|5|2025-12-15
OTC|BFCH|BitFrontier Capital Holdings, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2959997|4|2025-12-15
OTC|BFGFF|Giant Mining Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|946156|159|2025-12-15
OTC|BFGFF|Giant Mining Corp. Common Shares|OTCX OTC LINK ECN ATS|OTCX|34325|10|2025-12-15
OTC|BFLBY|Bilfinger SE Unsponsored ADR (Belgium)|ARCA GLOBAL OTC|ARCA|100|1|2025-12-15
OTC|BFNH|BioForce Nanosciences Holdings, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|340|1|2025-12-15
OTC|BHKLY|BOC Hong Kong (Holdings) Limited Sponsored American Depositary Reciept (Hong Kong)|ARCA GLOBAL OTC|ARCA|3062|44|2025-12-15
OTC|BHKLY|BOC Hong Kong (Holdings) Limited Sponsored American Depositary Reciept (Hong Kong)|OTCN OTC LINK NQB IDQS|OTCN|1200|10|2025-12-15
OTC|BHKLY|BOC Hong Kong (Holdings) Limited Sponsored American Depositary Reciept (Hong Kong)|OTCX OTC LINK ECN ATS|OTCX|1256|19|2025-12-15
OTC|BHLL|Bunker Hill Mining Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|363138|32|2025-12-15
OTC|BHLL|Bunker Hill Mining Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|15469|8|2025-12-15
OTC|BHSIF|Bayhorse Silver, Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|148800|10|2025-12-15
OTC|BICEY|BIC SA Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|1269|18|2025-12-15
OTC|BIEL|BioElectronics Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2552763|13|2025-12-15
OTC|BIMI|BIMI INTL MED INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|58|4|2025-12-15
OTC|BINI|BOLLINGER INNOVATIONS INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|5745|8|2025-12-15
OTC|BINI|BOLLINGER INNOVATIONS INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|1196|25|2025-12-15
OTC|BIOF|Blue Biofuels, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|44315|10|2025-12-15
OTC|BIOF|Blue Biofuels, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|4138|1|2025-12-15
OTC|BIRDF|Bird Construction Inc. Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|18|2|2025-12-15
OTC|BIREF|Birchcliff Energy Ltd. New Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|4662|20|2025-12-15
OTC|BIREF|Birchcliff Energy Ltd. New Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|8017|13|2025-12-15
OTC|BIREF|Birchcliff Energy Ltd. New Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|5793|22|2025-12-15
OTC|BITW|Bitwise 10 Crypto Index Fund Units Beneficial Interest|ARCA GLOBAL OTC|ARCA|26834|127|2025-12-15
OTC|BITW|Bitwise 10 Crypto Index Fund Units Beneficial Interest|OTCN OTC LINK NQB IDQS|OTCN|41148|287|2025-12-15
OTC|BITW|Bitwise 10 Crypto Index Fund Units Beneficial Interest|OTCX OTC LINK ECN ATS|OTCX|16264|99|2025-12-15
OTC|BIXT|Bioxytran, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2107|1|2025-12-15
OTC|BKCPF|Blockchain Cap Tokenhub Pte Ltd Token (Singapore)|SMKT SECURITIZE MARKETS ATS|SMKT|5026|17|2025-12-15
OTC|BKGFY|BERKELEY GROUP HLDGS PLC American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|46825|203|2025-12-15
OTC|BKGFY|BERKELEY GROUP HLDGS PLC American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|17739|113|2025-12-15
OTC|BKGFY|BERKELEY GROUP HLDGS PLC American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|5741|46|2025-12-15
OTC|BKHYY|Bank Hapoalim BM Sponsored ADR (Israel)|ARCA GLOBAL OTC|ARCA|824|30|2025-12-15
OTC|BKHYY|Bank Hapoalim BM Sponsored ADR (Israel)|OTCN OTC LINK NQB IDQS|OTCN|1195|21|2025-12-15
OTC|BKHYY|Bank Hapoalim BM Sponsored ADR (Israel)|OTCX OTC LINK ECN ATS|OTCX|1937|34|2025-12-15
OTC|BKIRF|Black Iron Inc Com (Canada)|OTCN OTC LINK NQB IDQS|OTCN|148499|11|2025-12-15
OTC|BKIRF|Black Iron Inc Com (Canada)|OTCX OTC LINK ECN ATS|OTCX|18500|2|2025-12-15
OTC|BKKLY|Bangkok Bank  Public Co Ltd Unsponsored ADR representing Ordinary Shares (Thailand)|ARCA GLOBAL OTC|ARCA|701|7|2025-12-15
OTC|BKKLY|Bangkok Bank  Public Co Ltd Unsponsored ADR representing Ordinary Shares (Thailand)|OTCN OTC LINK NQB IDQS|OTCN|2038|25|2025-12-15
OTC|BKKLY|Bangkok Bank  Public Co Ltd Unsponsored ADR representing Ordinary Shares (Thailand)|OTCX OTC LINK ECN ATS|OTCX|731|10|2025-12-15
OTC|BKNIY|Bankinter SA New Sponsored ADR (Spain)|ARCA GLOBAL OTC|ARCA|204|3|2025-12-15
OTC|BKNIY|Bankinter SA New Sponsored ADR (Spain)|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|BKNIY|Bankinter SA New Sponsored ADR (Spain)|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-15
OTC|BKOR|Oak Ridge Financial Services, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|500|5|2025-12-15
OTC|BKRIY|Bank Ireland Group PLC American Depositary Receipts - Unsponsored (Ireland)|ARCA GLOBAL OTC|ARCA|5892|29|2025-12-15
OTC|BKRIY|Bank Ireland Group PLC American Depositary Receipts - Unsponsored (Ireland)|OTCN OTC LINK NQB IDQS|OTCN|3008|8|2025-12-15
OTC|BKRIY|Bank Ireland Group PLC American Depositary Receipts - Unsponsored (Ireland)|OTCX OTC LINK ECN ATS|OTCX|5118|21|2025-12-15
OTC|BKRKY|Bank Rakyat Indonesia Unsponsored ADR Rep Shs B (Indonesia)|ARCA GLOBAL OTC|ARCA|31362|235|2025-12-15
OTC|BKRKY|Bank Rakyat Indonesia Unsponsored ADR Rep Shs B (Indonesia)|OTCN OTC LINK NQB IDQS|OTCN|4616|49|2025-12-15
OTC|BKRKY|Bank Rakyat Indonesia Unsponsored ADR Rep Shs B (Indonesia)|OTCX OTC LINK ECN ATS|OTCX|18068|221|2025-12-15
OTC|BKRRF|Blackrock Silver Corp Ordinary Shares|ARCA GLOBAL OTC|ARCA|25500|5|2025-12-15
OTC|BKRRF|Blackrock Silver Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|271525|30|2025-12-15
OTC|BKRRF|Blackrock Silver Corp Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|17640|12|2025-12-15
OTC|BKTPF|Cruz Battery Metals Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|3800|1|2025-12-15
OTC|BKUCF|Blue Sky Uranium Corp Common Shares|OTCN OTC LINK NQB IDQS|OTCN|58845|3|2025-12-15
OTC|BKUCF|Blue Sky Uranium Corp Common Shares|OTCX OTC LINK ECN ATS|OTCX|99888|3|2025-12-15
OTC|BKUTK|Bank Utica NY Non-Voting Common Stock|OTCN OTC LINK NQB IDQS|OTCN|25|1|2025-12-15
OTC|BLAGF|Blue Lagoon Resources Inc Common Shares (Canada)|ARCA GLOBAL OTC|ARCA|750|1|2025-12-15
OTC|BLAGF|Blue Lagoon Resources Inc Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|776|4|2025-12-15
OTC|BLAGF|Blue Lagoon Resources Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|500|2|2025-12-15
OTC|BLEG|BRANDED LEGACY INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|500000|1|2025-12-15
OTC|BLGO|BioLargo, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|32250|3|2025-12-15
OTC|BLGVF|BELGRAVIA HARTFORD CAP INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|8850|2|2025-12-15
OTC|BLHK|BlueHarbor Bank (NC) Common Stock|OTCN OTC LINK NQB IDQS|OTCN|620|2|2025-12-15
OTC|BLIAQ|BB Liquidating Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|46|2|2025-12-15
OTC|BLKLF|Blackline Safety Corp Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-15
OTC|BLLB|Bell Buckle Holdings, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|3000|3|2025-12-15
OTC|BLMH|Blum Holdings, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|888|3|2025-12-15
OTC|BLMH|Blum Holdings, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|150|2|2025-12-15
OTC|BLMWF|BLUMETRIC ENVIRONMENTAL INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|3603|8|2025-12-15
OTC|BLOZF|Cannabix Technologies Inc. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|346|2|2025-12-15
OTC|BLOZF|Cannabix Technologies Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1400|2|2025-12-15
OTC|BLOZF|Cannabix Technologies Inc. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|750|2|2025-12-15
OTC|BLQC|BlockQuarry Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|694838|15|2025-12-15
OTC|BLQC|BlockQuarry Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|60000|1|2025-12-15
OTC|BMBN|BENCHMARK BANKSHARES INC COM NEW|OTCN OTC LINK NQB IDQS|OTCN|406|3|2025-12-15
OTC|BMKDF|BIOMARK DIAGNOSTICS INC Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|3500|2|2025-12-15
OTC|BMNM|Bimini Capital Management, Inc. Class A Common Stock|ARCA GLOBAL OTC|ARCA|2000|2|2025-12-15
OTC|BMOOF|BLUE MOON METALS INC COM NO PAR (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1100|5|2025-12-15
OTC|BMOOF|BLUE MOON METALS INC COM NO PAR (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-15
OTC|BMRRY|B&M European Value Retail SA American Depositary Receipts - Unsponsored (Luxembourg)|ARCA GLOBAL OTC|ARCA|7031|22|2025-12-15
OTC|BMRRY|B&M European Value Retail SA American Depositary Receipts - Unsponsored (Luxembourg)|OTCN OTC LINK NQB IDQS|OTCN|13175|27|2025-12-15
OTC|BMRRY|B&M European Value Retail SA American Depositary Receipts - Unsponsored (Luxembourg)|OTCX OTC LINK ECN ATS|OTCX|1200|13|2025-12-15
OTC|BMTM|Bright Mountain Media, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1043770|18|2025-12-15
OTC|BMWKY|BAYERISCHE MOTOREN WERKE A G ADR - Unsponsored (Germany)|ARCA GLOBAL OTC|ARCA|13926|52|2025-12-15
OTC|BMWKY|BAYERISCHE MOTOREN WERKE A G ADR - Unsponsored (Germany)|OTCN OTC LINK NQB IDQS|OTCN|3684|23|2025-12-15
OTC|BMWKY|BAYERISCHE MOTOREN WERKE A G ADR - Unsponsored (Germany)|OTCX OTC LINK ECN ATS|OTCX|9037|51|2025-12-15
OTC|BMXI|Brookmount Explorations Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|3213286|122|2025-12-15
OTC|BMXI|Brookmount Explorations Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|75630|14|2025-12-15
OTC|BMYMP|Bristol-Myers Squibb Company Preferred Stock|OTCN OTC LINK NQB IDQS|OTCN|3|2|2025-12-15
OTC|BNCC|Bnccorp, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1000|6|2025-12-15
OTC|BNEFF|Bonterra Energy Corp. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|100|1|2025-12-15
OTC|BNEFF|Bonterra Energy Corp. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|9642|15|2025-12-15
OTC|BNEFF|Bonterra Energy Corp. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-15
OTC|BNET|Bion Environmental Technologies, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|13000|4|2025-12-15
OTC|BNPQY|BNP Paribas American Depositary Shares|ARCA GLOBAL OTC|ARCA|180003|983|2025-12-15
OTC|BNPQY|BNP Paribas American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|76150|306|2025-12-15
OTC|BNPQY|BNP Paribas American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|55731|486|2025-12-15
OTC|BNSOF|BONSO ELECTRS INTL INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1|1|2025-12-15
OTC|BNTGY|Brenntag SE American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|32789|42|2025-12-15
OTC|BNTGY|Brenntag SE American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|2934|5|2025-12-15
OTC|BNTGY|Brenntag SE American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|7400|17|2025-12-15
OTC|BNXAF|BANXA HLDGS INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|420|1|2025-12-15
OTC|BNXTF|BIONXT SOLUTIONS INC COM (Canada)|ARCA GLOBAL OTC|ARCA|101|1|2025-12-15
OTC|BNXTF|BIONXT SOLUTIONS INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1350|1|2025-12-15
OTC|BNXTF|BIONXT SOLUTIONS INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|5000|1|2025-12-15
OTC|BOLSY|B3 S A - BRASIL BOLSA BALCAO American Depositary Receipts - Unsponsored (Brazil)|ARCA GLOBAL OTC|ARCA|9024|14|2025-12-15
OTC|BOLSY|B3 S A - BRASIL BOLSA BALCAO American Depositary Receipts - Unsponsored (Brazil)|OTCN OTC LINK NQB IDQS|OTCN|7463|11|2025-12-15
OTC|BOLSY|B3 S A - BRASIL BOLSA BALCAO American Depositary Receipts - Unsponsored (Brazil)|OTCX OTC LINK ECN ATS|OTCX|6948|14|2025-12-15
OTC|BONXF|Bonterra Res Inc Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|9582|1|2025-12-15
OTC|BORT|Bank of Botetourt Buchanan Va Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1|1|2025-12-15
OTC|BOSSY|Hugo Boss AG Sponsored ADR (Germany Federal Republic)|ARCA GLOBAL OTC|ARCA|1|1|2025-12-15
OTC|BOUYY|Bouygues SA Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|26556|111|2025-12-15
OTC|BOUYY|Bouygues SA Unsponsored ADR (France)|OTCN OTC LINK NQB IDQS|OTCN|3029|257|2025-12-15
OTC|BOUYY|Bouygues SA Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|3328|304|2025-12-15
OTC|BOWFF|BOARDWALK REAL ESTATE INVT TR TR UNIT (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2|1|2025-12-15
OTC|BPAIF|BRANDPILOT AI INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|539|1|2025-12-15
OTC|BPIRY|Piraeus Financial Holdings S.A. American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|6794|115|2025-12-15
OTC|BPIRY|Piraeus Financial Holdings S.A. American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|3220|13|2025-12-15
OTC|BPIRY|Piraeus Financial Holdings S.A. American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|6148|86|2025-12-15
OTC|BPTH|BIO-PATH HLDGS INC COM PAR $0.001 NEW|OTCX OTC LINK ECN ATS|OTCX|1000|1|2025-12-15
OTC|BRCNF|Burcon Nutrascience Corp Common Stock|OTCX OTC LINK ECN ATS|OTCX|50|1|2025-12-15
OTC|BRDCY|Bridgestone Corp  Ord (Unsponsored)  American Depositary Shares|ARCA GLOBAL OTC|ARCA|9499|62|2025-12-15
OTC|BRDCY|Bridgestone Corp  Ord (Unsponsored)  American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|6189|52|2025-12-15
OTC|BRDCY|Bridgestone Corp  Ord (Unsponsored)  American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|7861|70|2025-12-15
OTC|BREUF|Bridgemarq Real Estate Svc Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|300|2|2025-12-15
OTC|BRLXF|Boralex Inc Cl C Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|BRLXF|Boralex Inc Cl C Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|500|3|2025-12-15
OTC|BROGF|Brooge Energy Limited Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|7727|35|2025-12-15
OTC|BRQSF|Borqs Tech Inc Wts Common Shares|OTCN OTC LINK NQB IDQS|OTCN|400|3|2025-12-15
OTC|BRRAY|Barloworld Ltd Ord (Unsponsored) American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|116|2|2025-12-15
OTC|BRRLY|Barry Callebaut AG ADR Unsponsored (Switzerland)|ARCA GLOBAL OTC|ARCA|11953|16|2025-12-15
OTC|BRRLY|Barry Callebaut AG ADR Unsponsored (Switzerland)|OTCN OTC LINK NQB IDQS|OTCN|4324|5|2025-12-15
OTC|BRRLY|Barry Callebaut AG ADR Unsponsored (Switzerland)|OTCX OTC LINK ECN ATS|OTCX|200|1|2025-12-15
OTC|BRTHY|Brother Industries Ltd American Depositary Shares|ARCA GLOBAL OTC|ARCA|4000|8|2025-12-15
OTC|BRTHY|Brother Industries Ltd American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|2295|7|2025-12-15
OTC|BRTHY|Brother Industries Ltd American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|1909|7|2025-12-15
OTC|BRVMF|BRAVO MNG CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|5173|8|2025-12-15
OTC|BRVMF|BRAVO MNG CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|600|6|2025-12-15
OTC|BRWXF|BRUNSWICK EXPL INC COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|800|1|2025-12-15
OTC|BSAI|BluSky AI, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|74|1|2025-12-15
OTC|BSEM|BioStem Technologies, Inc. Common Stock|ARCA GLOBAL OTC|ARCA|1394|18|2025-12-15
OTC|BSEM|BioStem Technologies, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|15174|79|2025-12-15
OTC|BSEM|BioStem Technologies, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|1533|47|2025-12-15
OTC|BSEND|GEIGER ENERGY CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|12500|4|2025-12-15
OTC|BSEND|GEIGER ENERGY CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|1000|1|2025-12-15
OTC|BSFC|Blue Star Foods Corp. Com Par $0.0001|OTCN OTC LINK NQB IDQS|OTCN|633106|56|2025-12-15
OTC|BSFC|Blue Star Foods Corp. Com Par $0.0001|OTCX OTC LINK ECN ATS|OTCX|42952|10|2025-12-15
OTC|BSFO|Bank of San Francisco NEW|OTCN OTC LINK NQB IDQS|OTCN|300|3|2025-12-15
OTC|BSKCF|BLUSKY CARBON INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|54800|6|2025-12-15
OTC|BSPA|Ballston Spa Bancorp, Inc. (NY) Common Stock|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|BSRTF|Bsr Real Estate Invt Tr Unit (Canada)|ARCA GLOBAL OTC|ARCA|7600|21|2025-12-15
OTC|BSRTF|Bsr Real Estate Invt Tr Unit (Canada)|OTCN OTC LINK NQB IDQS|OTCN|8792|23|2025-12-15
OTC|BSRTF|Bsr Real Estate Invt Tr Unit (Canada)|OTCX OTC LINK ECN ATS|OTCX|4900|13|2025-12-15
OTC|BSWGF|BLACK SWAN GRAPHENE INC Common Stock|OTCN OTC LINK NQB IDQS|OTCN|4178|26|2025-12-15
OTC|BSWGF|BLACK SWAN GRAPHENE INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|200|1|2025-12-15
OTC|BSXGF|Belo Sun Mining Corp. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|49500|4|2025-12-15
OTC|BSXGF|Belo Sun Mining Corp. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|15500|4|2025-12-15
OTC|BTCWF|BLUESKY DIGITAL ASSETS CORP COM NO PAR (Canada)|OTCN OTC LINK NQB IDQS|OTCN|75300|4|2025-12-15
OTC|BTCY|Biotricity Inc. COM|OTCX OTC LINK ECN ATS|OTCX|71|7|2025-12-15
OTC|BTDPY|BARRATT REDROW PLC ADR - Unsponsored (United Kingdom)|ARCA GLOBAL OTC|ARCA|7027|24|2025-12-15
OTC|BTDPY|BARRATT REDROW PLC ADR - Unsponsored (United Kingdom)|OTCN OTC LINK NQB IDQS|OTCN|2161|8|2025-12-15
OTC|BTDPY|BARRATT REDROW PLC ADR - Unsponsored (United Kingdom)|OTCX OTC LINK ECN ATS|OTCX|1301|18|2025-12-15
OTC|BTLCY|British Land Co Sponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|780|2|2025-12-15
OTC|BTLCY|British Land Co Sponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|7|1|2025-12-15
OTC|BTUMF|BTU METALS CORP Ordinary Shares  Canada(CA )|OTCN OTC LINK NQB IDQS|OTCN|5000|2|2025-12-15
OTC|BUKS|Butler National Corporation Common Stock|ARCA GLOBAL OTC|ARCA|9575|45|2025-12-15
OTC|BUKS|Butler National Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|7055|4|2025-12-15
OTC|BUKS|Butler National Corporation Common Stock|OTCX OTC LINK ECN ATS|OTCX|2300|6|2025-12-15
OTC|BULMS|ARK7 PPTYS ADVANCE LLC LTD PARTNERSHIP INT SER #BULMO|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|9|5|2025-12-15
OTC|BURBY|Burberry Group Plc Sponsored ADR|ARCA GLOBAL OTC|ARCA|23273|134|2025-12-15
OTC|BURBY|Burberry Group Plc Sponsored ADR|OTCN OTC LINK NQB IDQS|OTCN|20952|59|2025-12-15
OTC|BURBY|Burberry Group Plc Sponsored ADR|OTCX OTC LINK ECN ATS|OTCX|14724|93|2025-12-15
OTC|BURCA|Burnham Holdings, Inc. Common Stock Class A|OTCN OTC LINK NQB IDQS|OTCN|200|2|2025-12-15
OTC|BURCA|Burnham Holdings, Inc. Common Stock Class A|OTCX OTC LINK ECN ATS|OTCX|12|1|2025-12-15
OTC|BVAXF|BIOVAXYS TECHNOLOGY CORP COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|37075|9|2025-12-15
OTC|BVAXF|BIOVAXYS TECHNOLOGY CORP COM NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|146|3|2025-12-15
OTC|BVNRY|Bavarian Nordic A/S Sponsored ADR (Denmark)|ARCA GLOBAL OTC|ARCA|214|4|2025-12-15
OTC|BVNRY|Bavarian Nordic A/S Sponsored ADR (Denmark)|OTCN OTC LINK NQB IDQS|OTCN|134|3|2025-12-15
OTC|BVNRY|Bavarian Nordic A/S Sponsored ADR (Denmark)|OTCX OTC LINK ECN ATS|OTCX|46|1|2025-12-15
OTC|BVVBY|Bureau Veritas SA American Depositary Receipts - Unsponsored (France)|ARCA GLOBAL OTC|ARCA|4764|60|2025-12-15
OTC|BVVBY|Bureau Veritas SA American Depositary Receipts - Unsponsored (France)|OTCN OTC LINK NQB IDQS|OTCN|1430|18|2025-12-15
OTC|BVVBY|Bureau Veritas SA American Depositary Receipts - Unsponsored (France)|OTCX OTC LINK ECN ATS|OTCX|853|16|2025-12-15
OTC|BWEL|BOSWELL J G CO COM|ARCA GLOBAL OTC|ARCA|29|8|2025-12-15
OTC|BWEL|BOSWELL J G CO COM|OTCN OTC LINK NQB IDQS|OTCN|165|42|2025-12-15
OTC|BWLKF|Boardwalktech Software Corporation Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|19999|1|2025-12-15
OTC|BWTL|Bowlin Travel Centers Inc Common Stock|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|BXBLY|Brambles Ltd Sponsored ADR (Australia)|ARCA GLOBAL OTC|ARCA|14542|74|2025-12-15
OTC|BXBLY|Brambles Ltd Sponsored ADR (Australia)|OTCN OTC LINK NQB IDQS|OTCN|1499|16|2025-12-15
OTC|BXBLY|Brambles Ltd Sponsored ADR (Australia)|OTCX OTC LINK ECN ATS|OTCX|5717|56|2025-12-15
OTC|BXSY|Bexil Investment Trust Common Stock|OTCN OTC LINK NQB IDQS|OTCN|600|2|2025-12-15
OTC|BYAGF|Banyan Gold Corp. Class A Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|233136|49|2025-12-15
OTC|BYAGF|Banyan Gold Corp. Class A Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|162637|71|2025-12-15
OTC|BYDDY|BYD Company Ltd Unsponsored ADR representing H Shares (China)|ARCA GLOBAL OTC|ARCA|757443|2373|2025-12-15
OTC|BYDDY|BYD Company Ltd Unsponsored ADR representing H Shares (China)|OTCN OTC LINK NQB IDQS|OTCN|931050|1760|2025-12-15
OTC|BYDDY|BYD Company Ltd Unsponsored ADR representing H Shares (China)|OTCX OTC LINK ECN ATS|OTCX|687122|3335|2025-12-15
OTC|BYDIY|Byd Electronic International Co Ltd Unsponsored ADR (Hong Kong)|OTCN OTC LINK NQB IDQS|OTCN|26|26|2025-12-15
OTC|BYDMF|BEYOND LITHIUM INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|121349|5|2025-12-15
